Type,DeploymentId,Timestamp,PullRequests
Failure,573f643b-4e6e-49a5-97b0-4b90bdd29770,2024-02-21T18:48:52.369943Z,"[{'MergedAt': '2024-02-21T15:40:21Z', 'CreatedAt': '2024-02-21T15:31:28Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-246345](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/246345/)  \nProvided access to the missing reports.\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | CU Business Admin |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.CreateReportFolders |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.ManagePvtRptsAndDashbds |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.ManageReportsInPubFolders |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.SubscribeReportRolesGrps |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.SubscribeReportsRunAsUser |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.SubscribeReportToOtherUsers |\n| New | Profile: User permission | CU Business Admin.ProfileUserPermission.ViewPublicReports |\n| No difference | Profile | CU Enrollment Specialist |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.CreateReportFolders |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.ManagePvtRptsAndDashbds |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.ManageReportsInPubFolders |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.ScheduleReports |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.SubscribeReportRolesGrps |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.SubscribeReportsRunAsUser |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.SubscribeReportToOtherUsers |\n| New | Profile: User permission | CU Enrollment Specialist.ProfileUserPermission.ViewPublicReports |\n| No difference | Profile | CU Local Support Staff |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.CreateReportFolders |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.EditMyReports |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.EnableCommunityAppLauncher |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.ManagePvtRptsAndDashbds |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.ManageReportsInPubFolders |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.SubscribeReportRolesGrps |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.SubscribeReportsRunAsUser |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.SubscribeReportToOtherUsers |\n| New | Profile: User permission | CU Local Support Staff.ProfileUserPermission.ViewPublicReports |\n| No difference | Profile | CU Recruitment Manager |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.CreateReportFolders |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.ManagePvtRptsAndDashbds |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.ManageReportsInPubFolders |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.SubscribeReportRolesGrps |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.SubscribeReportsRunAsUser |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.SubscribeReportToOtherUsers |\n| New | Profile: User permission | CU Recruitment Manager.ProfileUserPermission.ViewPublicReports |\n\n\n[AB#246345](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/246345)', 'Title': '246345 Swapna Missingreports', 'PullRequestNumber': 2116, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2116'}, {'MergedAt': '2024-02-21T15:58:18Z', 'CreatedAt': '2024-02-21T15:56:45Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '237984 02/21 1', 'PullRequestNumber': 2117, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2117'}, {'MergedAt': '2024-02-21T16:51:28Z', 'CreatedAt': '2024-02-21T16:48:51Z', 'AuthorUsername': 'D41267365', 'AuthorName': 'D41267365', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-244296](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/244296/)  \n244296 fixes\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Brand_Profile__c-CU Brand Profile |\n\n\n[AB#244296](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/244296)', 'Title': 'D244296 MA', 'PullRequestNumber': 2118, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2118'}, {'MergedAt': '2024-02-21T17:36:45Z', 'CreatedAt': '2024-02-20T13:14:28Z', 'AuthorUsername': 'D41173672', 'AuthorName': 'D41173672', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-225748](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/225748/)  \nBackDeploy_207391\n\n[AB#225748](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/225748)', 'Title': 'BackDeploy_207391', 'PullRequestNumber': 2072, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2072'}, {'MergedAt': '2024-02-21T18:31:51Z', 'CreatedAt': '2024-02-21T18:29:34Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-246345](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/246345/)  \nprovided access to the users\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | CU Business Admin |\n| Different | Profile: User permission | CU Business Admin.ProfileUserPermission.EditMyReports |\n\n\n[AB#246345](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/246345)', 'Title': '246345 Accessformissingreports', 'PullRequestNumber': 2119, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2119'}]"
Failure,55228509-262b-4b9a-b3d9-24a00687d7fb,2024-02-21T15:19:35.936312Z,"[{'MergedAt': '2024-02-21T15:06:04Z', 'CreatedAt': '2024-02-21T15:04:44Z', 'AuthorUsername': 'D41173470', 'AuthorName': 'D41173470', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-248723](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/248723/)  \n[AB#248723](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/248723)', 'Title': '248723', 'PullRequestNumber': 2114, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2114'}]"
Failure,fb98ea7e-99e3-4c67-afda-2aecc845c969,2024-02-21T15:09:44.409943Z,"[{'MergedAt': '2024-02-21T14:49:30Z', 'CreatedAt': '2024-02-21T00:11:17Z', 'AuthorUsername': 'D41174013', 'AuthorName': 'D41174013', 'Description': 'Some one commented this!!', 'Title': '249195-BUG-FIX-101-ERROR', 'PullRequestNumber': 2094, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2094'}, {'MergedAt': '2024-02-21T14:52:53Z', 'CreatedAt': '2024-02-21T14:51:15Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '234701', 'PullRequestNumber': 2112, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2112'}, {'MergedAt': '2024-02-21T14:55:39Z', 'CreatedAt': '2024-02-21T14:53:46Z', 'AuthorUsername': 'D41173672', 'AuthorName': 'D41173672', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-225748](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/225748/)  \nBackDeploy_CHG0066210\n\n[AB#225748](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/225748)', 'Title': 'BackDeploy_CHG0066210', 'PullRequestNumber': 2113, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2113'}]"
Failure,564ce9f9-1b42-4674-a392-1db9cd57eda9,2024-02-21T14:57:47.840703Z,"[{'MergedAt': '2024-02-21T14:39:18Z', 'CreatedAt': '2024-02-21T14:36:59Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '…ield-meta.xml', 'Title': 'Delete force-app/main/default/objects/Event__c/fields/Assignment__c.f…', 'PullRequestNumber': 2111, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2111'}]"
Success,2b738f3e-d9e0-4105-808d-415cbd3825e8,2024-02-21T14:46:51.156807Z,"[{'MergedAt': '2024-02-21T14:35:08Z', 'CreatedAt': '2024-02-21T14:28:54Z', 'AuthorUsername': 'D41269285', 'AuthorName': 'D41269285', 'Description': 'Bug 248654: CU Opportunity Management: Getting error for start app button ', 'Title': '248654_Start_App_Active_Address_Message', 'PullRequestNumber': 2110, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2110'}]"
Failure,b7d3b28f-c9a1-4cb9-bd2d-c28f61831b4c,2024-02-21T14:11:40.838618Z,"[{'MergedAt': '2024-02-21T14:00:46Z', 'CreatedAt': '2024-02-21T12:43:31Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '237555-POP UP ALERT-FIX', 'Title': '237555_5', 'PullRequestNumber': 2107, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2107'}]"
Failure,f1b92c68-afee-4371-a0ea-2f74bda4fbca,2024-02-21T14:02:00.728469Z,"[{'MergedAt': '2024-02-21T13:51:40Z', 'CreatedAt': '2024-02-21T02:41:19Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '237984 02/20 1', 'PullRequestNumber': 2095, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2095'}]"
Failure,3adf8bf7-6e47-4aed-9ea2-21112fb2bca6,2024-02-21T13:31:57.905292Z,"[{'MergedAt': '2024-02-21T13:20:39Z', 'CreatedAt': '2024-02-21T13:11:54Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'TestCls', 'PullRequestNumber': 2108, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2108'}]"
Success,54665d1e-f4d3-4440-a593-4af7f8497c2a,2024-02-21T13:19:21.087764Z,"[{'MergedAt': '2024-02-21T12:58:59Z', 'CreatedAt': '2024-02-21T12:22:55Z', 'AuthorUsername': 'D41279721', 'AuthorName': 'D41279721', 'Description': '', 'Title': '213781_FLS_Policy_Outcome', 'PullRequestNumber': 2104, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2104'}]"
Failure,b238221e-03d6-4fe7-9a66-17102cd7668f,2024-02-21T13:06:40.315468Z,"[{'MergedAt': '2024-02-21T12:50:00Z', 'CreatedAt': '2024-02-21T12:40:59Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'TestClass', 'PullRequestNumber': 2106, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2106'}]"
Success,d1403066-c861-405c-a3fc-9cfa3f00bf27,2024-02-21T12:56:26.420786Z,"[{'MergedAt': '2024-02-21T12:39:23Z', 'CreatedAt': '2024-02-21T11:48:46Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '249110', 'PullRequestNumber': 2101, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2101'}]"
Success,78938104-f98c-40d0-8014-6718a63aea2c,2024-02-21T12:46:16.152605Z,"[{'MergedAt': '2024-02-21T12:36:12Z', 'CreatedAt': '2024-02-21T12:32:03Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'APIName', 'PullRequestNumber': 2105, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2105'}]"
Success,929f5b67-a87b-4c8c-b471-1c11e2ba2ef4,2024-02-21T12:13:48.255848Z,"[{'MergedAt': '2024-02-21T12:03:58Z', 'CreatedAt': '2024-02-21T11:59:59Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'TestClass.', 'PullRequestNumber': 2103, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2103'}]"
Success,62723c04-00b5-4152-b7e3-308b62076bc3,2024-02-21T10:43:15.034042Z,"[{'MergedAt': '2024-02-21T10:30:51Z', 'CreatedAt': '2024-02-21T09:53:17Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Layout', 'PullRequestNumber': 2099, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2099'}]"
Success,e8cb3e96-3eb1-4c6f-83a6-daa436f22032,2024-02-21T10:26:29.99693Z,"[{'MergedAt': '2024-02-21T10:15:40Z', 'CreatedAt': '2024-02-21T10:08:03Z', 'AuthorUsername': 'D41266650', 'AuthorName': 'D41266650', 'Description': 'Access to CU Enrollment ', 'Title': '248717_Profile updates', 'PullRequestNumber': 2100, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2100'}]"
Failure,77edb599-1886-4483-8b61-4a47defe0fef,2024-02-21T07:35:07.426622Z,"[{'MergedAt': '2024-02-21T07:13:12Z', 'CreatedAt': '2024-02-21T07:12:18Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Bug-240845', 'PullRequestNumber': 2098, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2098'}]"
Success,9f1a2398-5c69-4e02-a5c6-11fc335ca483,2024-02-21T07:24:01.970985Z,"[{'MergedAt': '2024-02-21T07:11:20Z', 'CreatedAt': '2024-02-21T07:06:03Z', 'AuthorUsername': 'D41279720', 'AuthorName': 'D41279720', 'Description': ""248815--CU: Login as CU Recruitment Manager - Chamberlain Enrollment Application Opp Up Pop Up showing 'Insufficient Privileges'"", 'Title': '248815 Opp UpPopUp for CU Recruitment Manager', 'PullRequestNumber': 2097, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2097'}]"
Failure,322b6f5c-653f-41d2-af43-9fb2875f6055,2024-02-21T06:49:25.308191Z,"[{'MergedAt': '2024-02-21T05:46:54Z', 'CreatedAt': '2024-02-21T05:42:24Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Bug-240845', 'PullRequestNumber': 2096, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2096'}]"
Success,6483e325-a47c-457c-bead-63853bea4352,2024-02-20T23:03:16.900834Z,"[{'MergedAt': '2024-02-20T22:49:54Z', 'CreatedAt': '2024-02-20T22:48:37Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Update CU Base Profile.profile-meta.xml', 'PullRequestNumber': 2093, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2093'}]"
Success,afce7499-a4bf-4dfc-bda7-faf92d632e96,2024-02-20T21:55:03.746987Z,"[{'MergedAt': '2024-02-20T21:44:44Z', 'CreatedAt': '2024-02-20T21:36:03Z', 'AuthorUsername': 'D41188735', 'AuthorName': 'D41188735', 'Description': '', 'Title': 'Update CaseTriggerHandler.cls', 'PullRequestNumber': 2092, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2092'}]"
Success,e724adc5-f02d-43b9-9aec-6ae344d69107,2024-02-20T20:35:57.34154Z,"[{'MergedAt': '2024-02-20T16:59:21Z', 'CreatedAt': '2024-02-20T16:47:01Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'FLS', 'PullRequestNumber': 2083, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2083'}, {'MergedAt': '2024-02-20T19:04:14Z', 'CreatedAt': '2024-02-20T18:16:45Z', 'AuthorUsername': 'D41275356', 'AuthorName': 'D41275356', 'Description': '', 'Title': '223982 02/20', 'PullRequestNumber': 2084, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2084'}, {'MergedAt': '2024-02-20T19:22:14Z', 'CreatedAt': '2024-02-20T19:03:21Z', 'AuthorUsername': 'D41174013', 'AuthorName': 'D41174013', 'Description': 'Added recursion logic in place to avoid sql 101 limit error ', 'Title': 'added recursion logic to avoid 101 issue happening', 'PullRequestNumber': 2087, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2087'}, {'MergedAt': '2024-02-20T19:44:59Z', 'CreatedAt': '2024-02-20T19:24:00Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'deleting Fingerprint_Initiate_Date field', 'PullRequestNumber': 2088, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2088'}, {'MergedAt': '2024-02-20T20:19:04Z', 'CreatedAt': '2024-02-20T20:17:41Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': 'fixing deployment error\r\nElement field is duplicated at this location in type ProfileFieldLevelSecurity (line:8)\r\n', 'Title': 'Update CU Registrar Services.profile-meta.xml', 'PullRequestNumber': 2090, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2090'}]"
Success,21e8d5a9-1a60-49ea-a2df-44b378819038,2024-02-20T16:01:36.939333Z,"[{'MergedAt': '2024-02-20T15:48:48Z', 'CreatedAt': '2024-02-20T15:24:44Z', 'AuthorUsername': 'D41266650', 'AuthorName': 'D41266650', 'Description': 'removed_relatedtaskCmp', 'Title': 'removed_relatedtaskCmp', 'PullRequestNumber': 2079, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2079'}]"
Failure,e33b30ee-f7db-458a-b348-3c4cddb55439,2024-02-20T15:49:46.782824Z,"[{'MergedAt': '2024-02-20T15:38:14Z', 'CreatedAt': '2024-02-20T15:28:48Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-238688](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/238688/)  \nProvided access to CU marketing admin users \n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | CU Marketing Admin |\n| Different | Profile: Application visibility | CU Marketing Admin.ProfileApplicationVisibility.Inquiry_Input |\n| Different | Profile: Tab visibility | CU Marketing Admin.ProfileTabVisibility.Inquiry_Input_Form |\n| New | Apex page permissions | Permissions for LeadInputForm |\n\n\n[AB#238688](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/238688)', 'Title': '238688 Swapna lead inquiry', 'PullRequestNumber': 2080, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2080'}]"
Failure,8cad51f9-3d04-4736-b14c-1a0a45f6a453,2024-02-20T15:25:43.945304Z,"[{'MergedAt': '2024-02-20T15:10:58Z', 'CreatedAt': '2024-02-20T13:55:13Z', 'AuthorUsername': 'D41267366', 'AuthorName': 'D41267366', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-246425](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/246425/)  \nProvided Visualforce Page access to CU Academic Advisor profile\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | CU Academic Advisor |\n| New | Apex page | mkto_si__Opportunity |\n| New | Apex page permissions | Permissions for mkto_si__Opportunity |\n\n\n[AB#246425](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/246425)', 'Title': 'D246425 TY2', 'PullRequestNumber': 2074, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2074'}]"
Failure,958e9ae3-bfca-40c4-a423-26a0adcae7a6,2024-02-20T15:14:13.869981Z,"[{'MergedAt': '2024-02-20T14:59:47Z', 'CreatedAt': '2024-02-20T14:55:02Z', 'AuthorUsername': 'D41224645', 'AuthorName': 'D41224645', 'Description': '', 'Title': 'Issue-211328', 'PullRequestNumber': 2078, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2078'}]"
Success,bc495154-c0dd-4957-854a-1a7420f4fc89,2024-02-20T15:03:24.470046Z,"[{'MergedAt': '2024-02-20T14:47:04Z', 'CreatedAt': '2024-02-20T14:44:41Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Apexclass.', 'PullRequestNumber': 2077, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2077'}]"
Success,7c2a7571-9ec5-45aa-9db8-976fa29b4367,2024-02-20T14:52:58.764326Z,"[{'MergedAt': '2024-02-20T14:40:11Z', 'CreatedAt': '2024-02-20T14:27:10Z', 'AuthorUsername': 'D41178882', 'AuthorName': 'D41178882', 'Description': '', 'Title': '[UAC] Add Access to AtCapacity on Brand Profile', 'PullRequestNumber': 2076, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2076'}]"
Success,8e4bf8e6-8672-4557-8e6b-b455395c3933,2024-02-20T14:16:26.773731Z,"[{'MergedAt': '2024-02-20T14:03:46Z', 'CreatedAt': '2024-02-20T14:01:41Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'layouts.', 'PullRequestNumber': 2075, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2075'}]"
Success,feae4a84-3738-4bf5-b50c-6f5787421e40,2024-02-20T14:06:14.025278Z,"[{'MergedAt': '2024-02-20T13:56:23Z', 'CreatedAt': '2024-02-20T13:01:44Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'VF Page.', 'PullRequestNumber': 2071, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2071'}]"
